date,action,symbol,price,shares,position_size,commission,slippage,abs_score,ref_score,final_score,vix,gross_pnl,net_pnl,qqq_change,etf_change,holding_days,stop_reason
2024-03-18 00:00:00-04:00,BUY_LONG,TQQQ,28.994718551635742,9889,0.95,286.72877175712586,286.72877175712586,74.0,57.0,67.2,14.329999923706055,,,,,,
2024-04-15 00:00:00-04:00,SELL_LONG_TRAILING,TQQQ,27.32564926147461,9889,,270.22334554672244,270.22334554672244,50.0,57.0,52.8,19.229999542236328,-16505.426210403442,-17045.87290149689,-0.014675076953760182,-0.057564597055451396,5.0,多單回落: -3.4%
2024-05-07 00:00:00-04:00,BUY_LONG,TQQQ,28.692665100097656,9429,0.95,270.5431392288208,270.5431392288208,66.0,57.0,62.400000000000006,13.229999542236328,,,,,,
2024-06-05 00:00:00-04:00,SELL_LONG_PROFIT,TQQQ,33.04849624633789,9429,,311.61427110671997,311.61427110671997,78.0,57.0,69.6,12.630000114440918,41071.13187789917,40447.90333568573,0.052711852091279876,0.15180991835524577,6.0,多單止盈: 15.2%
2024-06-06 00:00:00-04:00,BUY_LONG,TQQQ,33.00930404663086,9360,0.95,308.96708587646486,308.96708587646486,78.0,57.0,69.6,12.579999923706055,,,,,,
2024-07-02 00:00:00-04:00,SELL_LONG_PROFIT,TQQQ,38.03431701660156,9360,,356.00120727539064,356.00120727539064,78.0,51.0,67.2,12.029999732971191,47034.12139892578,46322.118984375,0.05262330158305294,0.15223020039659357,3.0,多單止盈: 15.2%
2024-07-03 00:00:00-04:00,BUY_LONG,TQQQ,38.96882247924805,9057,0.95,352.94062519454957,352.94062519454957,78.0,51.0,67.2,12.09000015258789,,,,,,
2024-07-17 00:00:00-04:00,SELL_LONG_TRAILING,TQQQ,36.47024917602539,9057,,330.31104678726194,330.31104678726194,62.0,57.0,60.0,14.479999542236328,-22629.578407287598,-23290.20050086212,-0.01887828946212837,-0.06411723896849114,2.0,多單回落: -4.2%
2024-07-22 00:00:00-04:00,BUY_LONG,TQQQ,36.47517395019531,9070,0.95,330.8298277282715,330.8298277282715,66.0,57.0,62.400000000000006,14.90999984741211,,,,,,
2024-07-24 00:00:00-04:00,SELL_LONG_STOP,TQQQ,32.19120407104492,9070,,291.97422092437745,291.97422092437745,50.0,57.0,52.8,18.040000915527344,-38855.60680389404,-39439.5552457428,-0.03926849080724579,-0.11744892251918791,2.0,多單止損: -3.9%
2024-08-19 00:00:00-04:00,BUY_LONG,TQQQ,35.06849670410156,8366,0.95,293.38304342651367,293.38304342651367,66.0,57.0,62.400000000000006,14.649999618530273,,,,,,
2024-08-28 00:00:00-04:00,SELL_LONG_REEVAL,TQQQ,32.806007385253906,8366,,274.45505778503417,274.45505778503417,62.0,57.0,60.0,17.110000610351562,-18927.985641479492,-19476.895757049562,-0.02061216608014448,-0.06451629044546522,7.0,多單重估賣出
2024-08-30 00:00:00-04:00,BUY_LONG,TQQQ,33.74543380737305,8145,0.95,274.8565583610535,274.8565583610535,78.0,57.0,69.6,15.0,,,,,,
2024-09-03 00:00:00-04:00,SELL_LONG_STOP,TQQQ,30.666488647460938,8145,,249.77855003356933,249.77855003356933,58.0,57.0,57.599999999999994,20.719999313354492,-25078.00832748413,-25577.565427551268,-0.03036093004929626,-0.09124034906433445,1.0,多單止損: -3.0%
2024-09-13 00:00:00-04:00,BUY_LONG,TQQQ,33.12570571899414,7564,0.95,250.5628380584717,250.5628380584717,66.0,57.0,62.400000000000006,16.559999465942383,,,,,,
2024-10-23 00:00:00-04:00,SELL_LONG_REEVAL,TQQQ,35.42321014404297,7564,,267.94116152954103,267.94116152954103,62.0,57.0,60.0,19.239999771118164,17378.323471069336,16842.441148010254,0.028834651817985935,0.0693571465175291,7.0,多單重估賣出
2024-10-24 00:00:00-04:00,BUY_LONG,TQQQ,36.2669677734375,7350,0.95,266.5622131347656,266.5622131347656,74.0,57.0,67.2,19.079999923706055,,,,,,
2024-10-31 00:00:00-04:00,SELL_LONG_TRAILING,TQQQ,34.268585205078125,7350,,251.8741012573242,251.8741012573242,62.0,57.0,60.0,23.15999984741211,-14688.111877441406,-15191.860079956055,-0.01720427648604966,-0.05510200303602503,5.0,多單回落: -3.3%
2024-11-01 00:00:00-04:00,BUY_LONG,TQQQ,34.998863220214844,5308,0.7,185.77396597290038,185.77396597290038,66.0,57.0,62.400000000000006,21.8799991607666,,,,,,
2024-11-07 00:00:00-05:00,SELL_LONG_PROFIT,TQQQ,40.73249435424805,5308,,216.20808003234865,216.20808003234865,74.0,57.0,67.2,15.199999809265137,30434.114059448242,30001.697899383544,0.05356676086110605,0.16382335328884454,4.0,多單止盈: 16.4%
2024-11-08 00:00:00-05:00,BUY_LONG,TQQQ,40.83118438720703,6873,0.95,280.63273029327394,280.63273029327394,74.0,57.0,67.2,14.9399995803833,,,,,,
2024-11-15 00:00:00-05:00,SELL_LONG_STOP,TQQQ,36.64691162109375,6873,,251.87422357177735,251.87422357177735,66.0,57.0,62.400000000000006,16.139999389648438,-28758.506721496582,-29262.25516864014,-0.03417361741477401,-0.10247737921176421,5.0,多單止損: -3.4%
2024-11-18 00:00:00-05:00,BUY_LONG,TQQQ,37.387054443359375,6763,0.95,252.84864920043947,252.84864920043947,74.0,57.0,67.2,15.579999923706055,,,,,,
2024-12-06 00:00:00-05:00,SELL_LONG_PROFIT,TQQQ,43.293392181396484,6763,,292.79321132278443,292.79321132278443,74.0,51.0,64.8,12.770000457763672,39944.56212234497,39358.975699699404,0.05291796440236241,0.1579781511534986,6.0,多單止盈: 15.8%
2024-12-09 00:00:00-05:00,BUY_LONG,TQQQ,42.2818603515625,6864,0.95,290.222689453125,290.222689453125,74.0,51.0,64.8,14.1899995803833,,,,,,
2024-12-18 00:00:00-05:00,SELL_LONG_TRAILING,TQQQ,40.505516052246094,6864,,278.0298621826172,278.0298621826172,66.0,57.0,62.400000000000006,27.6200008392334,-12192.827270507812,-12748.886994873046,-0.011313649361782512,-0.04201197119867888,7.0,多單回落: -4.0%
2024-12-19 00:00:00-05:00,BUY_LONG,TQQQ,39.933143615722656,5132,0.7,204.9368930358887,204.9368930358887,66.0,57.0,62.400000000000006,24.09000015258789,,,,,,
2024-12-30 00:00:00-05:00,SELL_LONG_TRAILING,TQQQ,40.22921371459961,5132,,206.4563247833252,206.4563247833252,66.0,57.0,62.400000000000006,17.399999618530273,1519.4317474365234,1106.5190978698731,0.0044178845173625985,0.007414144544342437,6.0,多單回落: -2.7%
